Location,Date,Hour,Temperature,Condition,Pressure,Humidity,Luminosity,Rain,Place,Clothes
Cluj-Napoca,2022-04-10,19:00,4.0,Overcast,1013.0,90,1.0,0,restaurant,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-10,20:00,3.4,Cloudy,1014.0,89,1.0,0,restaurant,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-10,21:00,2.8,Partly cloudy,1014.0,88,1.0,0,restaurant,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-10,22:00,2.4,Partly cloudy,1015.0,87,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-10,23:00,2.1,Partly cloudy,1015.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,00:00,1.7,Partly cloudy,1015.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,01:00,1.5,Cloudy,1016.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,02:00,1.4,Cloudy,1016.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,03:00,1.2,Cloudy,1016.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,04:00,0.7,Cloudy,1017.0,83,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,05:00,0.3,Partly cloudy,1017.0,84,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,06:00,-0.2,Partly cloudy,1018.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,07:00,1.4,Partly cloudy,1018.0,81,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,08:00,2.9,Partly cloudy,1018.0,77,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,09:00,4.5,Partly cloudy,1018.0,73,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-11,10:00,5.5,Patchy rain possible,1018.0,69,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-11,11:00,6.4,Patchy rain possible,1018.0,66,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-11,12:00,7.4,Cloudy,1018.0,63,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-11,13:00,7.2,Cloudy,1018.0,61,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-11,14:00,7.0,Patchy rain possible,1017.0,59,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-11,15:00,6.8,Patchy rain possible,1017.0,57,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-11,16:00,6.3,Cloudy,1018.0,62,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-11,17:00,5.8,Cloudy,1018.0,66,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-11,18:00,5.3,Cloudy,1018.0,70,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-11,19:00,3.9,Cloudy,1019.0,74,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-11,20:00,2.4,Partly cloudy,1019.0,77,2.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-11,21:00,2.2,Partly cloudy,1020.0,80,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-11,22:00,0.6,Partly cloudy,1021.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-11,23:00,0.3,Clear,1022.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,00:00,-0.1,Clear,1023.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,01:00,0.2,Clear,1023.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,02:00,0.5,Clear,1023.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,03:00,-0.4,Clear,1023.0,74,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,04:00,-0.6,Clear,1023.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,05:00,-0.8,Partly cloudy,1023.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,06:00,-0.8,Partly cloudy,1023.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,07:00,1.2,Partly cloudy,1023.0,63,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,08:00,4.8,Partly cloudy,1023.0,57,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,09:00,6.7,Partly cloudy,1023.0,50,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-12,10:00,7.8,Partly cloudy,1022.0,48,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-12,11:00,8.9,Partly cloudy,1022.0,46,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-12,12:00,10.0,Partly cloudy,1021.0,44,4.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-12,13:00,10.1,Partly cloudy,1021.0,43,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-12,14:00,10.1,Sunny,1021.0,43,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-12,15:00,10.2,Sunny,1020.0,42,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-12,16:00,9.5,Sunny,1020.0,47,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-12,17:00,8.7,Partly cloudy,1021.0,51,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-12,18:00,8.0,Partly cloudy,1021.0,56,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-12,19:00,6.2,Sunny,1021.0,62,3.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-12,20:00,4.4,Sunny,1022.0,67,2.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-12,21:00,2.6,Clear,1023.0,73,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-12,22:00,2.2,Clear,1023.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-12,23:00,1.9,Clear,1023.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,00:00,1.5,Clear,1024.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,01:00,1.6,Clear,1024.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,02:00,1.7,Clear,1023.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,03:00,1.8,Clear,1023.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,04:00,1.6,Clear,1024.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,05:00,0.4,Clear,1024.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,06:00,1.3,Clear,1024.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,07:00,1.8,Sunny,1024.0,66,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,08:00,5.4,Sunny,1024.0,61,3.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,09:00,7.5,Sunny,1024.0,56,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-13,10:00,8.9,Sunny,1023.0,52,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-13,11:00,10.3,Sunny,1023.0,49,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-13,12:00,11.7,Sunny,1023.0,45,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-13,13:00,11.8,Sunny,1022.0,43,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-13,14:00,12.7,Sunny,1022.0,40,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-13,15:00,13.4,Sunny,1021.0,38,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-13,16:00,13.2,Sunny,1021.0,43,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-13,17:00,12.9,Sunny,1021.0,48,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-13,18:00,12.2,Sunny,1021.0,53,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-13,19:00,9.8,Sunny,1021.0,57,3.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-13,20:00,7.5,Sunny,1022.0,61,3.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-13,21:00,6.1,Clear,1022.0,65,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-13,22:00,5.7,Clear,1023.0,63,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-13,23:00,3.9,Clear,1024.0,60,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,00:00,3.1,Clear,1026.0,58,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,01:00,2.6,Clear,1025.0,59,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,02:00,2.7,Clear,1025.0,60,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,03:00,2.4,Clear,1025.0,62,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,04:00,2.0,Clear,1025.0,63,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,05:00,1.5,Clear,1025.0,65,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,06:00,1.2,Clear,1026.0,67,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,07:00,3.2,Sunny,1025.0,62,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,08:00,6.2,Sunny,1025.0,57,3.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,09:00,9.5,Sunny,1025.0,52,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-14,10:00,11.8,Sunny,1024.0,49,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,11:00,13.1,Sunny,1024.0,46,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,12:00,15.0,Sunny,1023.0,42,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,13:00,16.2,Sunny,1023.0,41,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,14:00,16.0,Sunny,1022.0,40,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,15:00,15.7,Sunny,1022.0,39,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,16:00,15.3,Sunny,1022.0,43,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,17:00,14.8,Sunny,1021.0,48,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,18:00,14.4,Sunny,1021.0,53,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-14,19:00,12.2,Sunny,1022.0,56,4.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-04-14,20:00,10.0,Sunny,1022.0,60,4.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-14,21:00,8.9,Clear,1023.0,63,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-14,22:00,7.5,Clear,1023.0,67,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-14,23:00,7.1,Clear,1023.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,00:00,6.8,Clear,1023.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,01:00,5.3,Clear,1023.0,77,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,02:00,4.9,Clear,1023.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,03:00,4.6,Clear,1023.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,04:00,4.2,Clear,1023.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,05:00,3.6,Clear,1023.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,06:00,3.1,Clear,1023.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,07:00,5.2,Sunny,1022.0,73,3.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,08:00,8.9,Sunny,1022.0,67,3.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,09:00,11.9,Sunny,1022.0,61,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,10:00,14.6,Sunny,1021.0,58,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,11:00,16.1,Sunny,1021.0,55,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,12:00,17.6,Sunny,1020.0,51,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,13:00,17.6,Sunny,1019.0,50,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,14:00,17.7,Sunny,1019.0,49,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,15:00,17.7,Partly cloudy,1018.0,48,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,16:00,16.7,Partly cloudy,1018.0,53,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,17:00,17.0,Partly cloudy,1017.0,59,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,18:00,15.9,Partly cloudy,1017.0,64,5.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-15,19:00,13.9,Partly cloudy,1017.0,67,4.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-04-15,20:00,12.9,Partly cloudy,1018.0,69,4.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-04-15,21:00,12.0,Partly cloudy,1018.0,71,1.0,0,gym,"Leggins, t-shirt, running shoes"
Cluj-Napoca,2022-04-15,22:00,11.0,Partly cloudy,1018.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-15,23:00,10.1,Partly cloudy,1018.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,00:00,9.1,Patchy rain possible,1018.0,72,1.0,1,home,Pijamas
Cluj-Napoca,2022-04-16,01:00,9.6,Cloudy,1017.0,74,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,02:00,10.0,Cloudy,1017.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,03:00,9.2,Overcast,1016.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,04:00,8.8,Overcast,1016.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,05:00,8.1,Cloudy,1016.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,06:00,7.8,Cloudy,1016.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,07:00,8.8,Cloudy,1015.0,78,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,08:00,11.7,Cloudy,1015.0,74,3.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,09:00,12.7,Cloudy,1015.0,71,3.0,0,home,Pijamas
Cluj-Napoca,2022-04-16,10:00,13.1,Cloudy,1015.0,70,3.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-04-16,11:00,13.4,Cloudy,1015.0,69,3.0,0,shopping mall,"Pants, hoodie,  sneakers"
Cluj-Napoca,2022-04-16,12:00,13.8,Patchy rain possible,1015.0,69,3.0,1,shopping mall,"Jeans, hoodie, raincoat, sneakers"
Cluj-Napoca,2022-04-16,13:00,12.6,Patchy rain possible,1015.0,69,3.0,1,shopping mall,"Jeans, hoodie, raincoat, sneakers"
Cluj-Napoca,2022-04-16,14:00,11.3,Moderate rain at times,1015.0,69,3.0,1,shopping mall,"Jeans, hoodie, raincoat, sneakers"
Cluj-Napoca,2022-04-16,15:00,11.8,Patchy rain possible,1015.0,70,3.0,1,shopping mall,"Jeans, hoodie, raincoat, sneakers"
Cluj-Napoca,2022-04-16,16:00,10.7,Moderate or heavy rain shower,1016.0,72,3.0,1,shopping mall,"Jeans, hoodie, raincoat, sneakers"
Cluj-Napoca,2022-04-16,17:00,9.7,Moderate rain at times,1017.0,75,2.0,1,home,Pijamas
Cluj-Napoca,2022-04-16,18:00,8.7,Moderate rain at times,1017.0,78,2.0,1,home,Pijamas
Cluj-Napoca,2022-04-16,19:00,7.6,Heavy rain at times,1018.0,78,2.0,1,home,Pijamas
Cluj-Napoca,2022-04-16,20:00,6.6,Moderate rain at times,1018.0,78,2.0,1,home,Pijamas
Cluj-Napoca,2022-04-16,21:00,5.9,Patchy rain possible,1019.0,78,1.0,1,home,Pijamas
Cluj-Napoca,2022-04-16,22:00,5.4,Patchy rain possible,1019.0,81,1.0,1,home,Pijamas
Cluj-Napoca,2022-04-16,23:00,4.9,Patchy rain possible,1020.0,84,1.0,1,home,Pijamas
Cluj-Napoca,2022-04-17,00:00,4.4,Patchy rain possible,1021.0,88,1.0,1,home,Pijamas
Cluj-Napoca,2022-04-17,01:00,3.0,Patchy rain possible,1020.0,88,1.0,1,home,Pijamas
Cluj-Napoca,2022-04-17,02:00,3.1,Patchy rain possible,1020.0,88,1.0,1,home,Pijamas
Cluj-Napoca,2022-04-17,03:00,3.1,Overcast,1020.0,88,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,04:00,2.8,Overcast,1020.0,91,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,05:00,2.4,Overcast,1020.0,95,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,06:00,2.1,Overcast,1020.0,99,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,07:00,2.1,Overcast,1021.0,98,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,08:00,2.2,Overcast,1021.0,98,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,09:00,2.2,Overcast,1021.0,97,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,10:00,4.0,Overcast,1021.0,92,1.0,0,park,"Jeans, blouse, boots"
Cluj-Napoca,2022-04-17,11:00,5.1,Overcast,1020.0,86,2.0,0,park,"Jeans, blouse, boots"
Cluj-Napoca,2022-04-17,12:00,6.0,Cloudy,1020.0,81,2.0,0,park,"Jeans, blouse, boots"
Cluj-Napoca,2022-04-17,13:00,6.8,Cloudy,1019.0,74,2.0,0,park,"Jeans, blouse, boots"
Cluj-Napoca,2022-04-17,14:00,7.3,Overcast,1018.0,67,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,15:00,7.9,Overcast,1018.0,61,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,16:00,7.8,Overcast,1017.0,63,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,17:00,7.4,Overcast,1017.0,65,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,18:00,6.9,Overcast,1016.0,67,2.0,0,restaurant,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-17,19:00,5.7,Cloudy,1017.0,68,2.0,0,restaurant,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-17,20:00,4.3,Cloudy,1017.0,70,1.0,0,restaurant,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-17,21:00,3.0,Partly cloudy,1018.0,71,1.0,0,restaurant,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-17,22:00,2.2,Cloudy,1017.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-17,23:00,0.6,Cloudy,1017.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,00:00,0.0,Overcast,1016.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,01:00,0.1,Overcast,1015.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,02:00,0.1,Overcast,1015.0,77,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,03:00,0.2,Overcast,1014.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,04:00,0.2,Overcast,1014.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,05:00,0.3,Cloudy,1014.0,80,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,06:00,0.3,Cloudy,1013.0,81,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,07:00,1.3,Cloudy,1013.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,08:00,2.3,Partly cloudy,1013.0,71,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,09:00,3.3,Partly cloudy,1013.0,66,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-18,10:00,4.0,Patchy rain possible,1012.0,64,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-18,11:00,4.8,Patchy rain possible,1012.0,62,1.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-18,12:00,5.5,Patchy rain possible,1011.0,61,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-18,13:00,5.3,Patchy rain possible,1011.0,62,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-18,14:00,6.4,Patchy rain possible,1010.0,64,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-18,15:00,6.3,Overcast,1010.0,66,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-18,16:00,6.4,Cloudy,1010.0,66,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-18,17:00,6.2,Cloudy,1010.0,66,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-18,18:00,6.0,Cloudy,1010.0,66,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-18,19:00,4.9,Cloudy,1010.0,70,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-18,20:00,2.3,Partly cloudy,1011.0,75,2.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-18,21:00,1.0,Partly cloudy,1011.0,80,1.0,0,gym,"Track pants, hoodie, sneakers"
Cluj-Napoca,2022-04-18,22:00,0.3,Partly cloudy,1012.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-18,23:00,-0.3,Partly cloudy,1013.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,00:00,-1.0,Partly cloudy,1014.0,74,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,01:00,-0.7,Partly cloudy,1014.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,02:00,-0.5,Partly cloudy,1014.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,03:00,-0.2,Clear,1014.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,04:00,-0.3,Clear,1014.0,76,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,05:00,-0.4,Clear,1014.0,77,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,06:00,-0.5,Clear,1014.0,77,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,07:00,1.3,Sunny,1014.0,69,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,08:00,3.2,Sunny,1014.0,61,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,09:00,5.0,Sunny,1014.0,53,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-19,10:00,6.2,Sunny,1014.0,49,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-19,11:00,7.5,Patchy rain possible,1013.0,46,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-19,12:00,8.7,Patchy rain possible,1013.0,42,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-19,13:00,8.0,Patchy rain possible,1013.0,47,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-19,14:00,7.3,Patchy rain possible,1013.0,51,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-19,15:00,7.7,Patchy rain possible,1013.0,56,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-19,16:00,7.2,Cloudy,1013.0,66,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-19,17:00,6.5,Cloudy,1014.0,76,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-19,18:00,5.6,Cloudy,1014.0,86,2.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-19,19:00,4.5,Partly cloudy,1015.0,86,2.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-19,20:00,3.0,Partly cloudy,1015.0,87,2.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-19,21:00,1.3,Partly cloudy,1016.0,88,1.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-04-19,22:00,0.6,Partly cloudy,1016.0,85,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-19,23:00,1.3,Partly cloudy,1015.0,82,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,00:00,0.8,Clear,1015.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,01:00,0.4,Clear,1015.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,02:00,0.1,Clear,1015.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,03:00,-0.2,Clear,1015.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,04:00,-0.4,Clear,1015.0,78,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,05:00,-0.6,Clear,1016.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,06:00,-0.4,Clear,1016.0,79,1.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,07:00,3.2,Sunny,1016.0,73,2.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,08:00,5.2,Partly cloudy,1015.0,67,3.0,0,home,Pijamas
Cluj-Napoca,2022-04-20,09:00,7.2,Partly cloudy,1015.0,62,3.0,0,office,"Slacks, button-up shirt, boots"
Cluj-Napoca,2022-04-20,10:00,8.8,Patchy rain possible,1014.0,56,2.0,1,office,"Slacks, button-up shirt, jacket, boots"
Cluj-Napoca,2022-04-20,11:00,10.5,Patchy rain possible,1014.0,51,3.0,1,office,"Pants, blouse, jacket, elegant shoes"
Cluj-Napoca,2022-04-20,12:00,10.8,Patchy rain possible,1013.0,46,3.0,1,office,"Pants, blouse, jacket, elegant shoes"
Cluj-Napoca,2022-04-20,13:00,11.2,Partly cloudy,1012.0,46,4.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-20,14:00,11.5,Cloudy,1012.0,45,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-20,15:00,11.8,Overcast,1011.0,45,3.0,0,office,"Skirt, blouse, heels shoes"
Cluj-Napoca,2022-04-20,16:00,12.0,Overcast,1012.0,54,3.0,0,office,"Skirt, blouse, heels shoes"
